pair_id,traded_on,close_rate,daily_return,ma_10,ma_20,volatility_20,rsi_14,high_impact_eur_ratio,high_impact_usd_ratio,target
EURUSD,2018-09-18,1.16743000,-0.17955931,1.16237200,1.16310500,0.35876362,56.50645845,0.08777880,0.27705255,3.90000000
EURUSD,2018-09-19,1.16782000,0.03340671,1.16364300,1.16312600,0.34695615,56.86763088,0.08777880,0.27705255,105.80000000
EURUSD,2018-09-20,1.17840000,0.90596154,1.16604400,1.16357200,0.40041286,65.28868774,0.08777880,0.27705255,-37.50000000
EURUSD,2018-09-21,1.17465000,-0.31822811,1.16753000,1.16380300,0.40826851,60.76059233,0.08777880,0.27705255,-4.60000000
EURUSD,2018-09-23,1.17419000,-0.03916060,1.16909200,1.16419500,0.40095349,60.20895963,0.08777880,0.27705255,-1.60000000
EURUSD,2018-09-24,1.17403000,-0.01362641,1.17012200,1.16491000,0.37551646,60.00489792,0.08777880,0.27705255,25.90000000
EURUSD,2018-09-25,1.17662000,0.22060765,1.17085500,1.16574800,0.37694335,62.23611363,0.08777880,0.27705255,-15.40000000
EURUSD,2018-09-26,1.17508000,-0.13088338,1.17213200,1.16649800,0.37954237,60.08957112,0.08777880,0.27705255,-103.20000000
EURUSD,2018-09-27,1.16476000,-0.87823808,1.17225100,1.16675400,0.43411698,48.11364851,0.08777880,0.27705255,-45.90000000
EURUSD,2018-09-28,1.16017000,-0.39407260,1.17131500,1.16659100,0.43747121,43.92090030,0.08777880,0.27705255,-5.60000000
EURUSD,2018-09-30,1.15961000,-0.04826879,1.17053300,1.16645250,0.43718227,43.42371589,0.08777880,0.27705255,-25.80000000
EURUSD,2018-10-01,1.15703000,-0.22248860,1.16945400,1.16654850,0.41615574,41.11453472,0.08777880,0.27705255,9.50000000
EURUSD,2018-10-02,1.15798000,0.08210677,1.16741200,1.16672800,0.41610367,42.33062235,0.08777880,0.27705255,-107.50000000
EURUSD,2018-10-03,1.14723000,-0.92834073,1.16467000,1.16610000,0.45194863,33.81939585,0.08777880,0.27705255,34.00000000
EURUSD,2018-10-04,1.15063000,0.29636603,1.16231400,1.16570300,0.45840291,38.06124392,0.08777880,0.27705255,15.30000000
EURUSD,2018-10-05,1.15216000,0.13297063,1.16012700,1.16512450,0.44639588,39.92719182,0.08777880,0.27705255,-9.20000000
EURUSD,2018-10-07,1.15124000,-0.07985002,1.15758900,1.16422200,0.42883135,39.16318693,0.08777880,0.27705255,-22.10000000
EURUSD,2018-10-08,1.14903000,-0.19196692,1.15498400,1.16355800,0.41222182,37.31599700,0.08777880,0.27705255,19.90000000
EURUSD,2018-10-09,1.15102000,0.17318956,1.15361000,1.16293050,0.41383831,40.05765176,0.08777880,0.27705255,57.90000000
EURUSD,2018-10-10,1.15681000,0.50303209,1.15327400,1.16229450,0.41318220,47.28238721,0.08777880,0.27705255,34.50000000
EURUSD,2018-10-11,1.16026000,0.29823394,1.15333900,1.16193600,0.41929885,51.06694987,0.08777880,0.27705255,-45.60000000
EURUSD,2018-10-12,1.15570000,-0.39301536,1.15320600,1.16133000,0.42668360,46.33243466,0.08777880,0.27705255,-9.90000000
EURUSD,2018-10-14,1.15471000,-0.08566237,1.15287900,1.16014550,0.36236190,45.34941473,0.08777880,0.27705255,29.10000000
EURUSD,2018-10-15,1.15762000,0.25201133,1.15391800,1.15929400,0.36676630,48.78882821,0.08777880,0.27705255,-15.40000000
EURUSD,2018-10-16,1.15608000,-0.13303156,1.15446300,1.15838850,0.36691979,47.09948404,0.08777880,0.27705255,-61.00000000
EURUSD,2018-10-17,1.14998000,-0.52764515,1.15424500,1.15718600,0.38001239,41.03801500,0.08777880,0.27705255,-42.20000000
EURUSD,2018-10-18,1.14576000,-0.36696290,1.15369700,1.15564300,0.37639344,37.44753677,0.08777880,0.27705255,54.10000000
EURUSD,2018-10-19,1.15117000,0.47217567,1.15391100,1.15444750,0.39991862,44.18901500,0.08777880,0.27705255,2.80000000
EURUSD,2018-10-21,1.15145000,0.02432308,1.15395400,1.15378200,0.35625208,44.52226861,0.08777880,0.27705255,-60.20000000
EURUSD,2018-10-22,1.14543000,-0.52281905,1.15281600,1.15304500,0.36375063,39.11452186,0.08777880,0.27705255,16.50000000
EURUSD,2018-10-23,1.14708000,0.14405071,1.15149800,1.15241850,0.36669851,41.22182631,0.08777880,0.27705255,-59.60000000
EURUSD,2018-10-24,1.14112000,-0.51958015,1.15004000,1.15162300,0.37968476,36.33044739,0.08777880,0.27705255,-46.40000000
EURUSD,2018-10-25,1.13648000,-0.40661806,1.14821700,1.15054800,0.38516766,33.04312983,0.08777880,0.27705255,34.80000000
EURUSD,2018-10-26,1.13996000,0.30620864,1.14645100,1.15018450,0.34058694,37.60327488,0.08777880,0.27705255,-5.30000000
EURUSD,2018-10-28,1.13943000,-0.04649286,1.14478600,1.14962450,0.33174391,37.18787517,0.08777880,0.27705255,-12.40000000
EURUSD,2018-10-29,1.13819000,-0.10882634,1.14360700,1.14892600,0.32918340,36.18082867,0.08777880,0.27705255,-41.30000000
EURUSD,2018-10-30,1.13406000,-0.36285682,1.14243700,1.14806700,0.33607130,32.97765168,0.08777880,0.27705255,5.60000000
EURUSD,2018-10-31,1.13462000,0.04938010,1.14078200,1.14734650,0.33596868,33.83304574,0.08777880,0.27705255,53.90000000
EURUSD,2018-11-01,1.14001000,0.47504892,1.13963800,1.14679600,0.35344208,41.56367595,0.08777880,0.27705255,-14.40000000
EURUSD,2018-11-02,1.13857000,-0.12631468,1.13895200,1.14588400,0.32902464,40.21195407,0.08777880,0.27705255,-1.20000000
EURUSD,2018-11-04,1.13845000,-0.01053954,1.13808900,1.14479350,0.31743637,40.09493239,0.08777880,0.27705255,15.30000000
EURUSD,2018-11-05,1.13998000,0.13439325,1.13797500,1.14400750,0.31319864,42.39665870,0.08777880,0.27705255,57.40000000
EURUSD,2018-11-06,1.14572000,0.50351761,1.13889900,1.14355800,0.33816251,50.13720917,0.08777880,0.27705255,-32.60000000
EURUSD,2018-11-07,1.14246000,-0.28453723,1.13914900,1.14280000,0.33516972,46.32943190,0.08777880,0.27705255,-77.00000000
EURUSD,2018-11-08,1.13476000,-0.67398421,1.13868200,1.14173400,0.36169576,38.82843370,0.08777880,0.27705255,-14.70000000
EURUSD,2018-11-09,1.13329000,-0.12954281,1.13819200,1.14089950,0.34714419,37.57759206,0.08777880,0.27705255,-10.00000000
EURUSD,2018-11-11,1.13229000,-0.08823867,1.13801500,1.14022600,0.34022647,36.71119236,0.08777880,0.27705255,-76.70000000
EURUSD,2018-11-12,1.12462000,-0.67738830,1.13701500,1.13889850,0.34293733,30.83821160,0.08777880,0.27705255,41.10000000
EURUSD,2018-11-13,1.12873000,0.36545678,1.13588700,1.13776250,0.35842004,36.68352693,0.08777880,0.27705255,50.50000000
EURUSD,2018-11-14,1.13378000,0.44740549,1.13540800,1.13718000,0.36365631,43.05225229,0.08777880,0.27705255,-4.10000000
EURUSD,2018-11-15,1.13337000,-0.03616222,1.13490000,1.13649450,0.36080421,42.67692848,0.08777880,0.27705255,80.80000000
EURUSD,2018-11-16,1.14145000,0.71291811,1.13504700,1.13651100,0.38267595,51.62698175,0.08777880,0.27705255,-16.80000000
EURUSD,2018-11-18,1.13977000,-0.14718122,1.13445200,1.13667550,0.37234847,49.88304113,0.08777880,0.27705255,48.20000000
EURUSD,2018-11-19,1.14459000,0.42289234,1.13466500,1.13690700,0.37802052,54.61942992,0.08777880,0.27705255,-68.40000000
EURUSD,2018-11-20,1.13775000,-0.59759390,1.13496400,1.13682300,0.40248899,47.72633211,0.08777880,0.27705255,14.70000000
EURUSD,2018-11-21,1.13922000,0.12920237,1.13555700,1.13687450,0.40282641,49.20984968,0.08777880,0.27705255,21.30000000
EURUSD,2018-11-22,1.14135000,0.18697003,1.13646300,1.13723900,0.39506622,51.36370797,0.08777880,0.27705255,-78.50000000
EURUSD,2018-11-23,1.13350000,-0.68778201,1.13735100,1.13718300,0.42656771,43.96407314,0.08777880,0.27705255,10.60000000
EURUSD,2018-11-25,1.13456000,0.09351566,1.13793400,1.13691050,0.41230594,45.11391228,0.08777880,0.27705255,-8.60000000
EURUSD,2018-11-26,1.13370000,-0.07580031,1.13792600,1.13666700,0.41179512,44.31932621,0.08777880,0.27705255,-41.80000000
EURUSD,2018-11-27,1.12952000,-0.36870424,1.13754100,1.13622050,0.41905742,40.57833102,0.08777880,0.27705255,90.70000000
EURUSD,2018-11-28,1.13859000,0.80299596,1.13725500,1.13615100,0.45840043,50.36806511,0.08777880,0.27705255,6.80000000
EURUSD,2018-11-29,1.13927000,0.05972299,1.13720500,1.13582850,0.44296541,51.01959558,0.08777880,0.27705255,-77.90000000
EURUSD,2018-11-30,1.13148000,-0.68377119,1.13589400,1.13527950,0.46367919,43.90851644,0.08777880,0.27705255,34.90000000
EURUSD,2018-12-02,1.13497000,0.30844558,1.13561600,1.13529000,0.44547086,47.44281512,0.08777880,0.27705255,28.00000000
EURUSD,2018-12-03,1.13777000,0.24670256,1.13547100,1.13551400,0.44756878,50.15633837,0.08777880,0.27705255,-49.50000000
EURUSD,2018-12-04,1.13282000,-0.43506157,1.13461800,1.13554050,0.45859405,45.66743814,0.08777880,0.27705255,18.90000000
EURUSD,2018-12-05,1.13471000,0.16684027,1.13473900,1.13604500,0.43064017,47.59594125,0.08777880,0.27705255,26.60000000
EURUSD,2018-12-06,1.13737000,0.23442113,1.13502000,1.13647700,0.42649377,50.27124011,0.08777880,0.27705255,2.50000000
EURUSD,2018-12-07,1.13762000,0.02198053,1.13541200,1.13666900,0.41552035,50.52687479,0.08777880,0.27705255,51.90000000
EURUSD,2018-12-09,1.14281000,0.45621561,1.13674100,1.13714100,0.42659804,55.62660121,0.08777880,0.27705255,-59.10000000
EURUSD,2018-12-10,1.13690000,-0.51714633,1.13657200,1.13691350,0.41329515,49.38396158,0.08777880,0.27705255,-42.90000000
EURUSD,2018-12-11,1.13261000,-0.37734189,1.13590600,1.13655550,0.42019434,45.40100391,0.08777880,0.27705255,38.80000000
EURUSD,2018-12-12,1.13649000,0.34257158,1.13640700,1.13615050,0.41599412,49.37768601,0.08777880,0.27705255,-3.20000000
EURUSD,2018-12-13,1.13617000,-0.02815687,1.13652700,1.13607150,0.39436356,49.06031338,0.08777880,0.27705255,-58.10000000
EURUSD,2018-12-14,1.13036000,-0.51136714,1.13578600,1.13562850,0.40854438,43.58301000,0.08777880,0.27705255,5.70000000
EURUSD,2018-12-16,1.13093000,0.05042641,1.13559700,1.13510750,0.40571395,44.24072389,0.08777880,0.27705255,37.90000000
EURUSD,2018-12-17,1.13472000,0.33512242,1.13559800,1.13516850,0.38433896,48.53680875,0.08777880,0.27705255,34.10000000
EURUSD,2018-12-18,1.13813000,0.30051466,1.13567400,1.13534700,0.38956902,52.11186976,0.08777880,0.27705255,4.30000000
EURUSD,2018-12-19,1.13856000,0.03778127,1.13576800,1.13559000,0.38898117,52.55941357,0.08777880,0.27705255,58.40000000
EURUSD,2018-12-20,1.14440000,0.51292861,1.13592700,1.13633400,0.39230257,58.26427048,0.08777880,0.27705255,-75.60000000
EURUSD,2018-12-21,1.13684000,-0.66060818,1.13592100,1.13624650,0.38404866,49.89899681,0.08777880,0.27705255,23.40000000
EURUSD,2018-12-23,1.13918000,0.20583371,1.13657800,1.13624200,0.38676456,52.18723106,0.08777880,0.27705255,21.70000000
EURUSD,2018-12-24,1.14135000,0.19048789,1.13706400,1.13673550,0.35333913,54.27295008,0.08777880,0.27705255,-8.10000000
EURUSD,2018-12-25,1.14054000,-0.07096859,1.13750100,1.13701400,0.34854836,53.33763988,0.08777880,0.27705255,-20.90000000
EURUSD,2018-12-26,1.13845000,-0.18324653,1.13831000,1.13704800,0.34741569,50.90017982,0.08777880,0.27705255,66.70000000
EURUSD,2018-12-27,1.14512000,0.58588432,1.13972900,1.13766300,0.35450849,57.56504928,0.08777880,0.27705255,-9.80000000
EURUSD,2018-12-28,1.14414000,-0.08558055,1.14067100,1.13813450,0.35479574,56.35465608,0.08777880,0.27705255,-19.10000000
EURUSD,2018-12-30,1.14223000,-0.16693761,1.14108100,1.13837750,0.35468926,53.97270019,0.08777880,0.27705255,42.10000000
EURUSD,2018-12-31,1.14644000,0.36857726,1.14186900,1.13881850,0.36306082,58.16960649,0.08777880,0.27705255,-19.50000000
EURUSD,2019-01-01,1.14449000,-0.17009176,1.14187800,1.13890250,0.35204665,55.63896838,0.08777880,0.27705255,-77.70000000
EURUSD,2019-01-02,1.13672000,-0.67890501,1.14186600,1.13889350,0.36631380,46.88612174,0.08777880,0.27705255,26.90000000
EURUSD,2019-01-03,1.13941000,0.23664579,1.14188900,1.13923350,0.35868798,49.82878658,0.08777880,0.27705255,0.20000000
EURUSD,2019-01-04,1.13943000,0.00175529,1.14169700,1.13938050,0.35109942,49.85103285,0.08777880,0.27705255,26.00000000
EURUSD,2019-01-06,1.14203000,0.22818427,1.14184600,1.13967350,0.35416405,52.78217313,0.08777880,0.27705255,18.40000000
EURUSD,2019-01-07,1.14387000,0.16111661,1.14238800,1.14034900,0.33163548,54.79581580,0.08777880,0.27705255,21.00000000
EURUSD,2019-01-08,1.14597000,0.18358730,1.14247300,1.14110100,0.33276906,57.04722182,0.08777880,0.27705255,98.70000000
EURUSD,2019-01-09,1.15584000,0.86127909,1.14364300,1.14215700,0.37342892,65.69516877,0.08777880,0.27705255,-29.50000000
EURUSD,2019-01-10,1.15289000,-0.25522564,1.14470900,1.14289500,0.37781870,61.69687698,0.08777880,0.27705255,-63.30000000
EURUSD,2019-01-11,1.14656000,-0.54905498,1.14472100,1.14329500,0.40206328,54.08972330,0.08777880,0.27705255,10.10000000
EURUSD,2019-01-13,1.14757000,0.08808959,1.14502900,1.14345350,0.38644714,55.04222587,0.08777880,0.27705255,4.10000000
EURUSD,2019-01-14,1.14798000,0.03572767,1.14615500,1.14401050,0.35227566,55.44632411,0.08777880,0.27705255,-69.70000000
EURUSD,2019-01-15,1.14101000,-0.60715343,1.14631500,1.14410200,0.37915000,47.61152524,0.08777880,0.27705255,-27.60000000
EURUSD,2019-01-16,1.13825000,-0.24189096,1.14619700,1.14394700,0.38056388,44.90559535,0.08777880,0.27705255,11.10000000
EURUSD,2019-01-17,1.13936000,0.09751812,1.14593000,1.14388800,0.38107554,46.22917394,0.08777880,0.27705255,-32.20000000
EURUSD,2019-01-18,1.13614000,-0.28261480,1.14515700,1.14377250,0.38416412,43.00181962,0.08777880,0.27705255,17.20000000
EURUSD,2019-01-20,1.13786000,0.15138979,1.14434600,1.14340950,0.36026764,45.20245882,0.08777880,0.27705255,-20.20000000
EURUSD,2019-01-21,1.13584000,-0.17752623,1.14234600,1.14299450,0.36158263,43.09794389,0.08777880,0.27705255,7.90000000
EURUSD,2019-01-22,1.13663000,0.06955205,1.14072000,1.14271450,0.36093391,44.19226494,0.08777880,0.27705255,19.80000000
EURUSD,2019-01-23,1.13861000,0.17419917,1.13992500,1.14232300,0.35232222,46.94621434,0.08777880,0.27705255,-65.80000000
EURUSD,2019-01-24,1.13203000,-0.57789761,1.13837100,1.14170000,0.37189025,39.89966917,0.08777880,0.27705255,82.90000000
EURUSD,2019-01-25,1.14032000,0.73231275,1.13760500,1.14188000,0.38086620,50.06835553,0.08777880,0.27705255,15.70000000
EURUSD,2019-01-27,1.14189000,0.13768065,1.13769300,1.14200400,0.37849098,51.73391398,0.08777880,0.27705255,12.60000000
EURUSD,2019-01-28,1.14315000,0.11034338,1.13818300,1.14219000,0.37912137,53.08641683,0.08777880,0.27705255,8.50000000
EURUSD,2019-01-29,1.14400000,0.07435595,1.13864700,1.14228850,0.37615990,54.02241569,0.08777880,0.27705255,62.70000000
EURUSD,2019-01-30,1.15027000,0.54807692,1.14006000,1.14260850,0.39391308,60.31259113,0.08777880,0.27705255,-60.70000000
EURUSD,2019-01-31,1.14420000,-0.52770219,1.14069400,1.14252000,0.41092901,52.78383267,0.08777880,0.27705255,12.70000000
EURUSD,2019-02-01,1.14547000,0.11099458,1.14165700,1.14200150,0.35838583,54.07552561,0.08777880,0.27705255,-12.30000000
EURUSD,2019-02-03,1.14424000,-0.10737950,1.14241800,1.14156900,0.35532090,52.57536780,0.08777880,0.27705255,-10.40000000
EURUSD,2019-02-04,1.14320000,-0.09089002,1.14287700,1.14140100,0.33474726,51.27998828,0.08777880,0.27705255,-30.90000000
EURUSD,2019-02-05,1.14011000,-0.27029391,1.14368500,1.14102800,0.33855734,47.53270072,0.08777880,0.27705255,-39.20000000
EURUSD,2019-02-06,1.13619000,-0.34382647,1.14327200,1.14043850,0.34513160,43.21804189,0.08777880,0.27705255,-21.00000000
EURUSD,2019-02-07,1.13409000,-0.18482824,1.14249200,1.14009250,0.32142100,41.06739535,0.08777880,0.27705255,-20.20000000
EURUSD,2019-02-08,1.13207000,-0.17811638,1.14138400,1.13978350,0.31951814,39.05418880,0.08777880,0.27705255,-1.30000000
EURUSD,2019-02-10,1.13194000,-0.01148339,1.14017800,1.13941250,0.31821420,38.92194893,0.08777880,0.27705255,-43.40000000
EURUSD,2019-02-11,1.12760000,-0.38341255,1.13791100,1.13898550,0.32314926,34.69789905,0.08777880,0.27705255,60.70000000
EURUSD,2019-02-12,1.13367000,0.53831146,1.13685800,1.13877600,0.34582189,43.87262019,0.08777880,0.27705255,-56.70000000
EURUSD,2019-02-13,1.12800000,-0.50014554,1.13511100,1.13838400,0.36085819,38.43979388,0.08777880,0.27705255,7.10000000
EURUSD,2019-02-14,1.12871000,0.06294326,1.13355800,1.13798800,0.36076138,39.45090727,0.08777880,0.27705255,5.40000000
EURUSD,2019-02-15,1.12925000,0.04784223,1.13216300,1.13752000,0.35801310,40.25466268,0.08777880,0.27705255,19.50000000
EURUSD,2019-02-17,1.13120000,0.17268098,1.13127200,1.13747850,0.33748369,43.18748541,0.08777880,0.27705255,-15.40000000
EURUSD,2019-02-18,1.12966000,-0.13613861,1.13061900,1.13694550,0.29047330,41.45668435,0.08777880,0.27705255,47.00000000
EURUSD,2019-02-19,1.13436000,0.41605439,1.13064600,1.13656900,0.30601917,48.27048556,0.08777880,0.27705255,6.10000000
EURUSD,2019-02-20,1.13497000,0.05377482,1.13093600,1.13616000,0.30488749,49.09854029,0.08777880,0.27705255,-13.50000000
EURUSD,2019-02-21,1.13362000,-0.11894588,1.13110400,1.13564100,0.30428637,47.29420523,0.08777880,0.27705255,-4.30000000
EURUSD,2019-02-22,1.13319000,-0.03793158,1.13166300,1.13478700,0.27049735,46.70544898,0.08777880,0.27705255,7.90000000
EURUSD,2019-02-24,1.13398000,0.06971470,1.13169400,1.13427600,0.25001871,47.98655921,0.08777880,0.27705255,18.50000000
EURUSD,2019-02-25,1.13583000,0.16314221,1.13247700,1.13379400,0.25199041,50.95951061,0.08777880,0.27705255,18.30000000
EURUSD,2019-02-26,1.13766000,0.16111566,1.13337200,1.13346500,0.25544928,53.77414030,0.08777880,0.27705255,0.10000000
EURUSD,2019-02-27,1.13767000,0.00087900,1.13421400,1.13318850,0.25509399,53.78974799,0.08777880,0.27705255,-2.80000000
EURUSD,2019-02-28,1.13739000,-0.02461171,1.13483300,1.13305250,0.24843455,53.24762681,0.08777880,0.27705255,-10.60000000
EURUSD,2019-03-01,1.13633000,-0.09319583,1.13550000,1.13305950,0.23684794,51.14606759,0.08777880,0.27705255,1.10000000
EURUSD,2019-03-03,1.13644000,0.00968029,1.13570800,1.13317700,0.23277946,51.36060402,0.08777880,0.27705255,-33.70000000
EURUSD,2019-03-04,1.13307000,-0.29654007,1.13551800,1.13322700,0.23924895,44.86092844,0.08777880,0.27705255,-31.90000000
EURUSD,2019-03-05,1.12988000,-0.28153600,1.13514400,1.13312400,0.24768153,39.73491948,0.08777880,0.27705255,5.30000000
EURUSD,2019-03-06,1.13041000,0.04690764,1.13486600,1.13326450,0.23159633,40.94233634,0.08777880,0.27705255,-105.20000000
EURUSD,2019-03-07,1.11989000,-0.93063579,1.13345700,1.13257550,0.28329130,28.66571567,0.08777880,0.27705255,32.20000000
EURUSD,2019-03-08,1.12311000,0.28752824,1.13218500,1.13233100,0.27357562,35.08216889,0.08777880,0.27705255,2.30000000
EURUSD,2019-03-10,1.12334000,0.02047885,1.13075300,1.13206250,0.27305116,35.52825918,0.08777880,0.27705255,17.90000000
EURUSD,2019-03-11,1.12513000,0.15934624,1.12949900,1.13185650,0.27570963,39.03916784,0.08777880,0.27705255,32.10000000
EURUSD,2019-03-12,1.12834000,0.28530037,1.12859400,1.13171350,0.28090812,44.84025112,0.08777880,0.27705255,35.50000000
EURUSD,2019-03-13,1.13189000,0.31462148,1.12815000,1.13182500,0.28842978,50.45541472,0.08777880,0.27705255,0E-8
EURUSD,2019-03-14,1.13189000,0E-8,1.12769500,1.13170150,0.27216693,50.45541472,0.08777880,0.27705255,5.10000000
EURUSD,2019-03-15,1.13240000,0.04505738,1.12762800,1.13157300,0.27206546,51.28172513,0.08777880,0.27705255,12.30000000
EURUSD,2019-03-17,1.13363000,0.10861886,1.12800300,1.13157350,0.27207112,53.30447379,0.08777880,0.27705255,9.70000000
EURUSD,2019-03-18,1.13460000,0.08556584,1.12842200,1.13164400,0.27255645,54.89494758,0.08777880,0.27705255,0E-8
EURUSD,2019-03-19,1.13460000,0E-8,1.12989300,1.13167500,0.27215190,54.89494758,0.08777880,0.27705255,80.00000000
EURUSD,2019-03-20,1.14260000,0.70509431,1.13184200,1.13201350,0.31286271,65.97875681,0.08777880,0.27705255,-48.40000000
EURUSD,2019-03-21,1.13776000,-0.42359531,1.13328400,1.13201850,0.32698433,56.87310846,0.08777880,0.27705255,-77.20000000
EURUSD,2019-03-22,1.13004000,-0.67852623,1.13377500,1.13163700,0.36055967,45.97431069,0.08777880,0.27705255,-2.40000000
EURUSD,2019-03-24,1.12980000,-0.02123819,1.13392100,1.13125750,0.36056460,45.68122944,0.08777880,0.27705255,13.00000000
EURUSD,2019-03-25,1.13110000,0.11506461,1.13384200,1.13099600,0.36173556,47.62875213,0.08777880,0.27705255,-53.30000000
EURUSD,2019-03-26,1.12577000,-0.47122270,1.13323000,1.13046250,0.37521994,41.11926881,0.08777880,0.27705255,-3.10000000
EURUSD,2019-03-27,1.12546000,-0.02753671,1.13253600,1.13008200,0.37057734,40.77025715,0.08777880,0.27705255,-24.50000000
EURUSD,2019-03-28,1.12301000,-0.21768877,1.13147400,1.12973850,0.36859365,38.02340886,0.08777880,0.27705255,-12.20000000
EURUSD,2019-03-29,1.12179000,-0.10863661,1.13019300,1.12930750,0.36852996,36.69752221,0.08777880,0.27705255,14.00000000
EURUSD,2019-03-31,1.12319000,0.12480054,1.12905200,1.12947250,0.30380731,39.31272789,0.08777880,0.27705255,-29.40000000
EURUSD,2019-04-01,1.12025000,-0.26175447,1.12681700,1.12932950,0.30271413,35.95356490,0.08777880,0.27705255,19.10000000
EURUSD,2019-04-02,1.12216000,0.17049766,1.12525700,1.12927050,0.30541603,39.56639170,0.08777880,0.27705255,20.40000000
EURUSD,2019-04-03,1.12420000,0.18179226,1.12467300,1.12922400,0.30609150,43.24861507,0.08777880,0.27705255,-18.10000000
EURUSD,2019-04-04,1.12239000,-0.16100338,1.12393200,1.12892650,0.30012466,40.86924854,0.08777880,0.27705255,-9.70000000
EURUSD,2019-04-05,1.12142000,-0.08642272,1.12296400,1.12840300,0.28937355,39.61151558,0.08777880,0.27705255,15.00000000
